Feature,Duration,ATE,Type
Electronic Box Temperature,210,73.79376567050844,IBS_T
Search Coil Magnetometer's Temperature,210,-3.212687948718117,IBS_T
Solar Array's Angle,210,6.147272132570627,IBS_T
High Gain Antenna Azimuth,210,12.84713265882861,IBS_T
Heater Dutycycle,210,16.489535869205277,IBS_T
2.5V_PCU_ELB,220,-31.59942013282367,IBS_T
Radial Distance from Sun,220,0.0047602521470967,IBS_T
Electronic Box Temperature,220,-2.045180483570113,IBS_T
Search Coil Magnetometer's Temperature,220,53.50971339577354,IBS_T
Solar Array's Angle,220,9.300033734387574,IBS_T
High Gain Antenna Azimuth,220,-19.102813418734808,IBS_T
Heater Dutycycle,220,-16.815703751296358,IBS_T
2.5V_PCU_ELB,230,-25.77633413297349,IBS_T
Radial Distance from Sun,230,0.0049167000744124,IBS_T
Electronic Box Temperature,230,24.35480170868127,IBS_T
Search Coil Magnetometer's Temperature,230,22.726564528988643,IBS_T
Solar Array's Angle,230,102.49785673752794,IBS_T
High Gain Antenna Azimuth,230,36.86171811355471,IBS_T
Heater Dutycycle,230,26.326957144332845,IBS_T
2.5V_PCU_ELB,240,-38.24917539620334,IBS_T
Radial Distance from Sun,240,0.0049645973162674,IBS_T
Electronic Box Temperature,240,18.48757648179274,IBS_T
Search Coil Magnetometer's Temperature,240,99.60089310933652,IBS_T
Solar Array's Angle,240,6.852027285039971,IBS_T
High Gain Antenna Azimuth,240,-57.29895398563473,IBS_T
Heater Dutycycle,240,22.35858488923083,IBS_T
2.5V_PCU_ELB,10,-22.93354977169042,OBS_N
Radial Distance from Sun,10,-0.0409796187372744,OBS_N
Electronic Box Temperature,10,35.91681660125503,OBS_N
Search Coil Magnetometer's Temperature,10,61.24645018722335,OBS_N
Solar Array's Angle,10,-34.50607530000571,OBS_N
High Gain Antenna Azimuth,10,-96.41804281775012,OBS_N
Heater Dutycycle,10,-25.50288976543118,OBS_N
2.5V_PCU_ELB,20,-3.30425544304637,OBS_N
Radial Distance from Sun,20,-0.0434589612677211,OBS_N
Electronic Box Temperature,20,1.40026067548411,OBS_N
Search Coil Magnetometer's Temperature,20,19.292491052130487,OBS_N
Solar Array's Angle,20,-2.4243102351307755,OBS_N
High Gain Antenna Azimuth,20,69.4063340485575,OBS_N
Heater Dutycycle,20,-21.44639235672381,OBS_N
2.5V_PCU_ELB,30,-71.86911429658117,OBS_N
Radial Distance from Sun,30,-0.0454237438993185,OBS_N
Electronic Box Temperature,30,42.274044097815725,OBS_N
Search Coil Magnetometer's Temperature,30,-2.6475673696116715,OBS_N
Solar Array's Angle,30,-89.22961413881346,OBS_N
High Gain Antenna Azimuth,30,-42.72812148430683,OBS_N
Heater Dutycycle,30,-28.030389596579777,OBS_N
2.5V_PCU_ELB,40,-17.313789103829574,OBS_N
Radial Distance from Sun,40,-0.040736050030108,OBS_N
Electronic Box Temperature,40,47.72982644041959,OBS_N
Search Coil Magnetometer's Temperature,40,33.12203068005263,OBS_N
Solar Array's Angle,40,-113.52896379909896,OBS_N
High Gain Antenna Azimuth,40,-104.94624363041363,OBS_N
Heater Dutycycle,40,-1.4906065393478536,OBS_N
2.5V_PCU_ELB,50,38.40576720683045,OBS_N
Radial Distance from Sun,50,-0.0367571757091733,OBS_N
Electronic Box Temperature,50,19.450336216373955,OBS_N
Search Coil Magnetometer's Temperature,50,-27.004748297597924,OBS_N
Solar Array's Angle,50,82.56376268269169,OBS_N
High Gain Antenna Azimuth,50,16.45537172972181,OBS_N
Heater Dutycycle,50,40.44173684109809,OBS_N
2.5V_PCU_ELB,60,-80.2310412055422,OBS_N
Radial Distance from Sun,60,-0.027501244444754,OBS_N
Electronic Box Temperature,60,-6.709888426226139,OBS_N
Search Coil Magnetometer's Temperature,60,-16.0724326568105,OBS_N
Solar Array's Angle,60,-79.31834149692683,OBS_N
High Gain Antenna Azimuth,60,23.99176329556199,OBS_N
Heater Dutycycle,60,-17.938023086260344,OBS_N
2.5V_PCU_ELB,70,-72.13968378594335,OBS_N
Radial Distance from Sun,70,-0.0105429706231816,OBS_N
Electronic Box Temperature,70,116.60205252469252,OBS_N
Search Coil Magnetometer's Temperature,70,4.204093459676211,OBS_N
Solar Array's Angle,70,-43.52634080569628,OBS_N
High Gain Antenna Azimuth,70,17.978278500013637,OBS_N
Heater Dutycycle,70,-48.48625973962245,OBS_N
2.5V_PCU_ELB,80,-13.1136548065443,OBS_N
Radial Distance from Sun,80,-0.0002315751379054,OBS_N
Electronic Box Temperature,80,-72.93793012112955,OBS_N
Search Coil Magnetometer's Temperature,80,-32.08725862504624,OBS_N
Solar Array's Angle,80,62.13891782811308,OBS_N
High Gain Antenna Azimuth,80,19.56804148858697,OBS_N
Heater Dutycycle,80,-6.191164555452464,OBS_N
2.5V_PCU_ELB,90,25.119573959770975,OBS_N
Radial Distance from Sun,90,0.0048927917759297,OBS_N
Electronic Box Temperature,90,-1.1817403792492285,OBS_N
Search Coil Magnetometer's Temperature,90,29.322263177765727,OBS_N
Solar Array's Angle,90,73.53937733795162,OBS_N
High Gain Antenna Azimuth,90,57.494393695650544,OBS_N
Heater Dutycycle,90,-41.12699920519389,OBS_N
2.5V_PCU_ELB,100,-31.97416073878183,OBS_N
Radial Distance from Sun,100,0.005095600845031,OBS_N
Electronic Box Temperature,100,-17.985861485277756,OBS_N
Search Coil Magnetometer's Temperature,100,65.43781642593416,OBS_N
Solar Array's Angle,100,90.10454492776093,OBS_N
High Gain Antenna Azimuth,100,-38.33089533722697,OBS_N
Heater Dutycycle,100,64.83182545654375,OBS_N
2.5V_PCU_ELB,110,-5.203402725629642,OBS_N
Radial Distance from Sun,110,0.0051052032634323,OBS_N
Electronic Box Temperature,110,23.81918615000276,OBS_N
Search Coil Magnetometer's Temperature,110,-14.909521607178156,OBS_N
Solar Array's Angle,110,-125.36078379008676,OBS_N
High Gain Antenna Azimuth,110,42.72673974279085,OBS_N
Heater Dutycycle,110,-22.607977228645336,OBS_N
2.5V_PCU_ELB,120,26.775442075068984,OBS_N
Radial Distance from Sun,120,0.0051595521825015,OBS_N
Electronic Box Temperature,120,-32.6865614604697,OBS_N
Search Coil Magnetometer's Temperature,120,32.57827402069679,OBS_N
Solar Array's Angle,120,-35.674841424537014,OBS_N
High Gain Antenna Azimuth,120,-21.47177835731787,OBS_N
Heater Dutycycle,120,42.39147861871812,OBS_N
2.5V_PCU_ELB,130,-41.94528819030645,OBS_N
Radial Distance from Sun,130,0.0048780514202931,OBS_N
Electronic Box Temperature,130,41.96072420398805,OBS_N
Search Coil Magnetometer's Temperature,130,110.75063262996105,OBS_N
Solar Array's Angle,130,79.99611904781366,OBS_N
High Gain Antenna Azimuth,130,-36.94701788696794,OBS_N
Heater Dutycycle,130,-12.159351005899063,OBS_N
2.5V_PCU_ELB,140,36.53045311915977,OBS_N
Radial Distance from Sun,140,0.0047617375160235,OBS_N
Electronic Box Temperature,140,57.99908240605706,OBS_N
Search Coil Magnetometer's Temperature,140,-9.74984709700215,OBS_N
Solar Array's Angle,140,-73.24390901753638,OBS_N
High Gain Antenna Azimuth,140,45.291104158577,OBS_N
Heater Dutycycle,140,-15.27137219313062,OBS_N
2.5V_PCU_ELB,150,22.00709587186464,OBS_N
Radial Distance from Sun,150,0.0042240213096789,OBS_N
Electronic Box Temperature,150,64.04642625130869,OBS_N
Search Coil Magnetometer's Temperature,150,-21.161580523731452,OBS_N
Solar Array's Angle,150,80.05520742528634,OBS_N
High Gain Antenna Azimuth,150,-108.77477742753958,OBS_N
Heater Dutycycle,150,-33.11078868039979,OBS_N
2.5V_PCU_ELB,160,41.04236193436186,OBS_N
Radial Distance from Sun,160,0.0038331493224299,OBS_N
Electronic Box Temperature,160,32.96742241149892,OBS_N
Search Coil Magnetometer's Temperature,160,-53.45503908780882,OBS_N
Solar Array's Angle,160,3.86632890161049,OBS_N
High Gain Antenna Azimuth,160,21.78241222291098,OBS_N
Heater Dutycycle,160,5.276419247694148,OBS_N
2.5V_PCU_ELB,170,-14.028871991841124,OBS_N
Radial Distance from Sun,170,0.0034252976091324,OBS_N
Electronic Box Temperature,170,38.40350976560347,OBS_N
Search Coil Magnetometer's Temperature,170,-28.45044498388461,OBS_N
Solar Array's Angle,170,-33.748099469757406,OBS_N
High Gain Antenna Azimuth,170,72.74319114526196,OBS_N
Heater Dutycycle,170,23.20241089178199,OBS_N
2.5V_PCU_ELB,180,-51.93089308305377,OBS_N
Radial Distance from Sun,180,0.0029121688918968,OBS_N
Electronic Box Temperature,180,-6.300123360055526,OBS_N
Search Coil Magnetometer's Temperature,180,-15.222629208656391,OBS_N
Solar Array's Angle,180,9.991169700360706,OBS_N
High Gain Antenna Azimuth,180,48.76401360315417,OBS_N
Heater Dutycycle,180,-53.07350988386054,OBS_N
2.5V_PCU_ELB,190,33.327905680612325,OBS_N
Radial Distance from Sun,190,0.0023939673095064,OBS_N
Electronic Box Temperature,190,-30.67964460842501,OBS_N
Search Coil Magnetometer's Temperature,190,13.048829028060386,OBS_N
Solar Array's Angle,190,28.706783600877024,OBS_N
High Gain Antenna Azimuth,190,-11.115725937133794,OBS_N
Heater Dutycycle,190,-26.561975933393764,OBS_N
2.5V_PCU_ELB,200,-32.055943952637605,OBS_N
Radial Distance from Sun,200,0.001916651479787,OBS_N
Electronic Box Temperature,200,-14.278144469902976,OBS_N
Search Coil Magnetometer's Temperature,200,-16.387166830111354,OBS_N
Solar Array's Angle,200,-12.16637833882171,OBS_N
High Gain Antenna Azimuth,200,-1.2762189128606138,OBS_N
Heater Dutycycle,200,10.900446930975138,OBS_N
2.5V_PCU_ELB,210,43.57979763425478,OBS_N
Radial Distance from Sun,210,0.00151843350506,OBS_N
Electronic Box Temperature,210,71.29934208238457,OBS_N
Search Coil Magnetometer's Temperature,210,-6.781825665800959,OBS_N
Solar Array's Angle,210,13.9966952533721,OBS_N
High Gain Antenna Azimuth,210,37.12525497376425,OBS_N
Heater Dutycycle,210,24.483278832285677,OBS_N
2.5V_PCU_ELB,220,24.17634969866808,OBS_N
Radial Distance from Sun,220,0.0011747017981823,OBS_N
Electronic Box Temperature,220,22.802821834345828,OBS_N
Search Coil Magnetometer's Temperature,220,36.55037695299928,OBS_N
Solar Array's Angle,220,11.4935293802689,OBS_N
High Gain Antenna Azimuth,220,-30.371053138845568,OBS_N
Heater Dutycycle,220,-3.6088886999111054,OBS_N
2.5V_PCU_ELB,230,-18.94660918237713,OBS_N
Radial Distance from Sun,230,0.0010327848634018,OBS_N
Electronic Box Temperature,230,35.91046242014902,OBS_N
Search Coil Magnetometer's Temperature,230,16.664671819638304,OBS_N
Solar Array's Angle,230,70.2634900094665,OBS_N
High Gain Antenna Azimuth,230,23.501492827533088,OBS_N
Heater Dutycycle,230,27.817255762073408,OBS_N
2.5V_PCU_ELB,240,25.02385021950681,OBS_N
Radial Distance from Sun,240,0.0008154333820462,OBS_N
Electronic Box Temperature,240,-9.663946307638428,OBS_N
Search Coil Magnetometer's Temperature,240,85.12834190453209,OBS_N
Solar Array's Angle,240,44.08384891898431,OBS_N
High Gain Antenna Azimuth,240,-64.25126187534275,OBS_N
Heater Dutycycle,240,10.442384550320057,OBS_N
2.5V_PCU_ELB,10,-100.27124217476256,OBS_R
Radial Distance from Sun,10,-0.0530724603218422,OBS_R
Electronic Box Temperature,10,31.873919482224963,OBS_R
Search Coil Magnetometer's Temperature,10,-18.74838076058194,OBS_R
Solar Array's Angle,10,7.027050064760575,OBS_R
High Gain Antenna Azimuth,10,-39.83634328598913,OBS_R
Heater Dutycycle,10,22.077790130639997,OBS_R
2.5V_PCU_ELB,20,0.6633199525718088,OBS_R
Radial Distance from Sun,20,-0.0323173845899003,OBS_R
Electronic Box Temperature,20,9.924317027316988,OBS_R
Search Coil Magnetometer's Temperature,20,-19.87797535758753,OBS_R
Solar Array's Angle,20,-56.769096082442935,OBS_R
High Gain Antenna Azimuth,20,-71.47568665727762,OBS_R
Heater Dutycycle,20,20.142035834556044,OBS_R
2.5V_PCU_ELB,30,-32.400354426187214,OBS_R
Radial Distance from Sun,30,-0.023835560187232,OBS_R
Electronic Box Temperature,30,-46.34930956839851,OBS_R
Search Coil Magnetometer's Temperature,30,-17.95292308118658,OBS_R
Solar Array's Angle,30,-35.2970404717599,OBS_R
High Gain Antenna Azimuth,30,-7.802274841623598,OBS_R
Heater Dutycycle,30,20.5990367569367,OBS_R
2.5V_PCU_ELB,40,2.170390475032822,OBS_R
Radial Distance from Sun,40,-0.0196632469891358,OBS_R
Electronic Box Temperature,40,-8.499261864764621,OBS_R
Search Coil Magnetometer's Temperature,40,-9.674614304281754,OBS_R
Solar Array's Angle,40,-10.20373871272766,OBS_R
High Gain Antenna Azimuth,40,35.74019933608516,OBS_R
Heater Dutycycle,40,-17.668740278888556,OBS_R
2.5V_PCU_ELB,50,-11.112001024811216,OBS_R
Radial Distance from Sun,50,-0.020065176705117,OBS_R
Electronic Box Temperature,50,-25.573469721385315,OBS_R
Search Coil Magnetometer's Temperature,50,32.41910834963909,OBS_R
Solar Array's Angle,50,48.54937488079653,OBS_R
High Gain Antenna Azimuth,50,8.456480757711667,OBS_R
Heater Dutycycle,50,49.134513190953584,OBS_R
2.5V_PCU_ELB,60,-63.06695749303284,OBS_R
Radial Distance from Sun,60,-0.0210524175062039,OBS_R
Electronic Box Temperature,60,-0.2302847069385974,OBS_R
Search Coil Magnetometer's Temperature,60,-10.558786020210364,OBS_R
Solar Array's Angle,60,-37.78809727712098,OBS_R
High Gain Antenna Azimuth,60,11.20116604080517,OBS_R
Heater Dutycycle,60,-50.19355980726603,OBS_R
2.5V_PCU_ELB,70,-97.06030388137624,OBS_R
Radial Distance from Sun,70,-0.0189874195584852,OBS_R
Electronic Box Temperature,70,72.68100701080571,OBS_R
Search Coil Magnetometer's Temperature,70,14.50078907864954,OBS_R
Solar Array's Angle,70,-22.95587587898738,OBS_R
High Gain Antenna Azimuth,70,1.7320175983312986,OBS_R
Heater Dutycycle,70,25.389627306019165,OBS_R
2.5V_PCU_ELB,80,-52.007980761858725,OBS_R
Radial Distance from Sun,80,-0.0137475607513857,OBS_R
Electronic Box Temperature,80,-51.22325523528398,OBS_R
Search Coil Magnetometer's Temperature,80,0.3103805589068845,OBS_R
Solar Array's Angle,80,-30.52393251376171,OBS_R
High Gain Antenna Azimuth,80,-15.373183208106678,OBS_R
Heater Dutycycle,80,-20.267674992597293,OBS_R
2.5V_PCU_ELB,90,31.75605290630061,OBS_R
Radial Distance from Sun,90,-0.0054548094007195,OBS_R
Electronic Box Temperature,90,-11.466329387804942,OBS_R
Search Coil Magnetometer's Temperature,90,35.90151198718245,OBS_R
Solar Array's Angle,90,37.37837349142696,OBS_R
High Gain Antenna Azimuth,90,6.4980029298837385,OBS_R
Heater Dutycycle,90,-64.8916510878099,OBS_R
2.5V_PCU_ELB,100,1.6589237208975247,OBS_R
Radial Distance from Sun,100,-0.0045439071711559,OBS_R
Electronic Box Temperature,100,39.2213256812986,OBS_R
Search Coil Magnetometer's Temperature,100,5.075740133680436,OBS_R
Solar Array's Angle,100,25.22180503741848,OBS_R
High Gain Antenna Azimuth,100,50.5099929858664,OBS_R
Heater Dutycycle,100,33.57440791837499,OBS_R
2.5V_PCU_ELB,110,-0.5911772605634218,OBS_R
Radial Distance from Sun,110,-0.0037761553818403,OBS_R
Electronic Box Temperature,110,-27.173931884661428,OBS_R
Search Coil Magnetometer's Temperature,110,-63.29153361537978,OBS_R
Solar Array's Angle,110,-88.61131026742643,OBS_R
High Gain Antenna Azimuth,110,42.1813490650879,OBS_R
Heater Dutycycle,110,-52.6502596747732,OBS_R
2.5V_PCU_ELB,120,-17.592798354957488,OBS_R
Radial Distance from Sun,120,-0.0025420348378908,OBS_R
Electronic Box Temperature,120,11.002918819874347,OBS_R
Search Coil Magnetometer's Temperature,120,18.75710851965599,OBS_R
Solar Array's Angle,120,2.546968445793988,OBS_R
High Gain Antenna Azimuth,120,13.402183806199128,OBS_R
Heater Dutycycle,120,-18.95382915527425,OBS_R
2.5V_PCU_ELB,130,17.262718806009648,OBS_R
Radial Distance from Sun,130,-0.0013752978289342,OBS_R
Electronic Box Temperature,130,-27.08056809549928,OBS_R
Search Coil Magnetometer's Temperature,130,45.0785336931185,OBS_R
Solar Array's Angle,130,37.559074952457216,OBS_R
High Gain Antenna Azimuth,130,10.354038589178495,OBS_R
Heater Dutycycle,130,-11.926185269898255,OBS_R
2.5V_PCU_ELB,140,58.08510841477884,OBS_R
Radial Distance from Sun,140,-0.0001254134089217,OBS_R
Electronic Box Temperature,140,-36.186183188958175,OBS_R
Search Coil Magnetometer's Temperature,140,4.172421606156815,OBS_R
Solar Array's Angle,140,47.12093082221,OBS_R
High Gain Antenna Azimuth,140,-20.180521729979347,OBS_R
Heater Dutycycle,140,6.635104182109326,OBS_R
2.5V_PCU_ELB,150,13.266509796962268,OBS_R
Radial Distance from Sun,150,0.0011832246699648,OBS_R
Electronic Box Temperature,150,-28.80156907020656,OBS_R
Search Coil Magnetometer's Temperature,150,12.497718099384103,OBS_R
Solar Array's Angle,150,-10.95274528270388,OBS_R
High Gain Antenna Azimuth,150,-97.73080954780258,OBS_R
Heater Dutycycle,150,61.50193303194129,OBS_R
2.5V_PCU_ELB,160,39.51769176176476,OBS_R
Radial Distance from Sun,160,0.0025584984424027,OBS_R
Electronic Box Temperature,160,26.29620597410464,OBS_R
Search Coil Magnetometer's Temperature,160,-52.91913683957777,OBS_R
Solar Array's Angle,160,-31.7610748318936,OBS_R
High Gain Antenna Azimuth,160,12.863474323256815,OBS_R
Heater Dutycycle,160,11.93597376693524,OBS_R
2.5V_PCU_ELB,170,-44.58636710032136,OBS_R
Radial Distance from Sun,170,0.0038848388038279,OBS_R
Electronic Box Temperature,170,46.19322804058634,OBS_R
Search Coil Magnetometer's Temperature,170,8.504478211994428,OBS_R
Solar Array's Angle,170,11.257632191990997,OBS_R
High Gain Antenna Azimuth,170,68.24426056117488,OBS_R
Heater Dutycycle,170,-4.480963498659904,OBS_R
2.5V_PCU_ELB,180,-63.7668069572834,OBS_R
Radial Distance from Sun,180,0.0051439288585563,OBS_R
Electronic Box Temperature,180,35.60704786460218,OBS_R
Search Coil Magnetometer's Temperature,180,-13.80867105820936,OBS_R
Solar Array's Angle,180,-28.488272317413013,OBS_R
High Gain Antenna Azimuth,180,110.91350508185582,OBS_R
Heater Dutycycle,180,18.400107486867245,OBS_R
2.5V_PCU_ELB,190,31.485819951754667,OBS_R
Radial Distance from Sun,190,0.0062112448524036,OBS_R
Electronic Box Temperature,190,8.004695627002329,OBS_R
Search Coil Magnetometer's Temperature,190,-13.98640851804246,OBS_R
Solar Array's Angle,190,88.51964588560028,OBS_R
High Gain Antenna Azimuth,190,-9.62338795931642,OBS_R
Heater Dutycycle,190,-48.61342483205205,OBS_R
2.5V_PCU_ELB,200,39.47671220518045,OBS_R
Radial Distance from Sun,200,0.0071790031601229,OBS_R
Electronic Box Temperature,200,46.31837527430886,OBS_R
Search Coil Magnetometer's Temperature,200,-46.12538048656832,OBS_R
Solar Array's Angle,200,107.11388074701,OBS_R
High Gain Antenna Azimuth,200,-86.22635207388635,OBS_R
Heater Dutycycle,200,-55.40790452539426,OBS_R
2.5V_PCU_ELB,210,41.57202786459301,OBS_R
Radial Distance from Sun,210,0.0080148290196846,OBS_R
Electronic Box Temperature,210,-4.800111195139319,OBS_R
Search Coil Magnetometer's Temperature,210,-74.58046104706266,OBS_R
Solar Array's Angle,210,70.80019057938337,OBS_R
High Gain Antenna Azimuth,210,9.94976953901608,OBS_R
Heater Dutycycle,210,47.63483818455424,OBS_R
2.5V_PCU_ELB,220,-12.404040604769763,OBS_R
Radial Distance from Sun,220,0.0088087606068504,OBS_R
Electronic Box Temperature,220,97.40632296785398,OBS_R
Search Coil Magnetometer's Temperature,220,-14.130650814777434,OBS_R
Solar Array's Angle,220,-22.86011767875489,OBS_R
High Gain Antenna Azimuth,220,9.64414255340389,OBS_R
Heater Dutycycle,220,-49.50578527413601,OBS_R
2.5V_PCU_ELB,230,-37.0104255547072,OBS_R
Radial Distance from Sun,230,0.0093470507414528,OBS_R
Electronic Box Temperature,230,14.97539111530835,OBS_R
Search Coil Magnetometer's Temperature,230,25.76827692461052,OBS_R
Solar Array's Angle,230,28.34927332331953,OBS_R
High Gain Antenna Azimuth,230,-102.10045889058694,OBS_R
Heater Dutycycle,230,-17.316769665623422,OBS_R
2.5V_PCU_ELB,240,-60.47613646707308,OBS_R
Radial Distance from Sun,240,0.0098790983357499,OBS_R
Electronic Box Temperature,240,35.22649083710495,OBS_R
Search Coil Magnetometer's Temperature,240,109.59069842702132,OBS_R
Solar Array's Angle,240,-8.551900779005035,OBS_R
High Gain Antenna Azimuth,240,-51.56909969660106,OBS_R
Heater Dutycycle,240,2.783932496685998,OBS_R
2.5V_PCU_ELB,10,13.78396200102035,OBS_T
Radial Distance from Sun,10,-0.0580979506335253,OBS_T
Electronic Box Temperature,10,60.359775534667264,OBS_T
Search Coil Magnetometer's Temperature,10,81.40923722582033,OBS_T
Solar Array's Angle,10,-68.44783064125295,OBS_T
High Gain Antenna Azimuth,10,-72.24275610705013,OBS_T
Heater Dutycycle,10,-30.85133995512753,OBS_T
2.5V_PCU_ELB,20,-6.595251308290256,OBS_T
Radial Distance from Sun,20,-0.0656422174599151,OBS_T
Electronic Box Temperature,20,16.270476729414224,OBS_T
Search Coil Magnetometer's Temperature,20,35.94474964526137,OBS_T
Solar Array's Angle,20,-17.582761712146233,OBS_T
High Gain Antenna Azimuth,20,75.24477571005053,OBS_T
Heater Dutycycle,20,-16.82679625152874,OBS_T
2.5V_PCU_ELB,30,-50.299216886008914,OBS_T
Radial Distance from Sun,30,-0.061521022172931,OBS_T
Electronic Box Temperature,30,32.74114166506166,OBS_T
Search Coil Magnetometer's Temperature,30,4.6296064476683885,OBS_T
Solar Array's Angle,30,-42.74703245463702,OBS_T
High Gain Antenna Azimuth,30,-27.07861937370169,OBS_T
Heater Dutycycle,30,-20.60626511959091,OBS_T
2.5V_PCU_ELB,40,-45.89440534542186,OBS_T
Radial Distance from Sun,40,-0.0581957480382525,OBS_T
Electronic Box Temperature,40,3.430286276756928,OBS_T
Search Coil Magnetometer's Temperature,40,-15.367258351342484,OBS_T
Solar Array's Angle,40,-119.11941089416386,OBS_T
High Gain Antenna Azimuth,40,-35.553239084653775,OBS_T
Heater Dutycycle,40,3.1740997164543305,OBS_T
2.5V_PCU_ELB,50,53.13680380636338,OBS_T
Radial Distance from Sun,50,-0.0538851538071661,OBS_T
Electronic Box Temperature,50,40.91911228975373,OBS_T
Search Coil Magnetometer's Temperature,50,21.56959350896468,OBS_T
Solar Array's Angle,50,38.05288944422835,OBS_T
High Gain Antenna Azimuth,50,-26.1620432393928,OBS_T
Heater Dutycycle,50,22.075922412070504,OBS_T
2.5V_PCU_ELB,60,-68.98962919573997,OBS_T
Radial Distance from Sun,60,-0.0516442962167565,OBS_T
Electronic Box Temperature,60,0.4472341777873015,OBS_T
Search Coil Magnetometer's Temperature,60,0.0095073124255009,OBS_T
Solar Array's Angle,60,-58.45941795608728,OBS_T
High Gain Antenna Azimuth,60,-14.32184388201052,OBS_T
Heater Dutycycle,60,3.589617137422497,OBS_T
2.5V_PCU_ELB,70,-54.6096315243221,OBS_T
Radial Distance from Sun,70,-0.0468018406240011,OBS_T
Electronic Box Temperature,70,4.842313266696381,OBS_T
Search Coil Magnetometer's Temperature,70,-9.925435543567144,OBS_T
Solar Array's Angle,70,-35.77161714765901,OBS_T
High Gain Antenna Azimuth,70,-7.587857212781032,OBS_T
Heater Dutycycle,70,-11.059960365075415,OBS_T
2.5V_PCU_ELB,80,-39.34383013062721,OBS_T
Radial Distance from Sun,80,-0.0385987415251706,OBS_T
Electronic Box Temperature,80,-21.979439005323886,OBS_T
Search Coil Magnetometer's Temperature,80,-2.889846467154891,OBS_T
Solar Array's Angle,80,53.00935618374202,OBS_T
High Gain Antenna Azimuth,80,-24.143687869676302,OBS_T
Heater Dutycycle,80,-16.763070530840114,OBS_T
2.5V_PCU_ELB,90,31.945988032908144,OBS_T
Radial Distance from Sun,90,-0.0316810923924334,OBS_T
Electronic Box Temperature,90,-24.080527862616176,OBS_T
Search Coil Magnetometer's Temperature,90,20.69981379584417,OBS_T
Solar Array's Angle,90,7.411892693743773,OBS_T
High Gain Antenna Azimuth,90,-0.9978988576018502,OBS_T
Heater Dutycycle,90,-29.214891647124592,OBS_T
2.5V_PCU_ELB,100,-43.3938144583667,OBS_T
Radial Distance from Sun,100,-0.0310106341104835,OBS_T
Electronic Box Temperature,100,-57.728614724953545,OBS_T
Search Coil Magnetometer's Temperature,100,50.79118170085511,OBS_T
Solar Array's Angle,100,37.26011470647366,OBS_T
High Gain Antenna Azimuth,100,-23.65131369260108,OBS_T
Heater Dutycycle,100,42.62814251957086,OBS_T
2.5V_PCU_ELB,110,-1.6678343725319036,OBS_T
Radial Distance from Sun,110,-0.0306310237744064,OBS_T
Electronic Box Temperature,110,17.232164589084746,OBS_T
Search Coil Magnetometer's Temperature,110,-57.437701435900536,OBS_T
Solar Array's Angle,110,-105.8337800165353,OBS_T
High Gain Antenna Azimuth,110,103.52508652854948,OBS_T
Heater Dutycycle,110,-3.606855308258467,OBS_T
2.5V_PCU_ELB,120,46.81112640134293,OBS_T
Radial Distance from Sun,120,-0.0300865082340808,OBS_T
Electronic Box Temperature,120,19.01484893675161,OBS_T
Search Coil Magnetometer's Temperature,120,43.20684465271214,OBS_T
Solar Array's Angle,120,-14.515414529833874,OBS_T
High Gain Antenna Azimuth,120,-4.560085775281492,OBS_T
Heater Dutycycle,120,49.63272026656413,OBS_T
2.5V_PCU_ELB,130,-61.069831070206185,OBS_T
Radial Distance from Sun,130,-0.0297554238456726,OBS_T
Electronic Box Temperature,130,13.854012764054971,OBS_T
Search Coil Magnetometer's Temperature,130,91.5750508503438,OBS_T
Solar Array's Angle,130,-39.144014205663645,OBS_T
High Gain Antenna Azimuth,130,17.464751126290356,OBS_T
Heater Dutycycle,130,11.565295064720797,OBS_T
2.5V_PCU_ELB,140,50.50395724487802,OBS_T
Radial Distance from Sun,140,-0.02939148039912,OBS_T
Electronic Box Temperature,140,56.29420745822026,OBS_T
Search Coil Magnetometer's Temperature,140,6.291394128268717,OBS_T
Solar Array's Angle,140,9.811354472923908,OBS_T
High Gain Antenna Azimuth,140,19.37615492535534,OBS_T
Heater Dutycycle,140,-6.4373488801322045,OBS_T
2.5V_PCU_ELB,150,-9.167445226001332,OBS_T
Radial Distance from Sun,150,-0.0288882788760183,OBS_T
Electronic Box Temperature,150,59.74360573702369,OBS_T
Search Coil Magnetometer's Temperature,150,-36.890937307989006,OBS_T
Solar Array's Angle,150,36.17322002083166,OBS_T
High Gain Antenna Azimuth,150,-88.87914976943885,OBS_T
Heater Dutycycle,150,-33.25133149655048,OBS_T
2.5V_PCU_ELB,160,15.241069428495026,OBS_T
Radial Distance from Sun,160,-0.0283458149731195,OBS_T
Electronic Box Temperature,160,17.50955414127908,OBS_T
Search Coil Magnetometer's Temperature,160,-7.880461131332043,OBS_T
Solar Array's Angle,160,77.72439305500657,OBS_T
High Gain Antenna Azimuth,160,-28.45642493330142,OBS_T
Heater Dutycycle,160,-14.987585372258048,OBS_T
2.5V_PCU_ELB,170,-23.63639266349378,OBS_T
Radial Distance from Sun,170,-0.0279155355798489,OBS_T
Electronic Box Temperature,170,24.17375842106231,OBS_T
Search Coil Magnetometer's Temperature,170,-28.883072468151244,OBS_T
Solar Array's Angle,170,18.91374475430733,OBS_T
High Gain Antenna Azimuth,170,12.204733193738068,OBS_T
Heater Dutycycle,170,18.74269212668584,OBS_T
2.5V_PCU_ELB,180,-47.86744193820424,OBS_T
Radial Distance from Sun,180,-0.0275517806007284,OBS_T
